Harvest year,plot,section,year of wheat,Previous crop,wheat variety,Fertilizer code,Number of N splits,Fertilizer N,Fertilizer P,Fertilizer K,Fertilizer Mg,FYM,Notes,grain ,straw,hfn,hlwt,tgw,n_grain,n_straw,p_grain,p_straw,s_grain,s_straw
2016,12,4,1,Forage maize,Crusoe,N1+3+1(P)KMg,3,240,0,90,12,0,,11.48,4.58,231,79.2,45.2,1.869,0.473,0.292,0.043,0.131,0.175
2016,13,4,1,Forage maize,Crusoe,N4 PK ,1,192,35,90,0,0,,10.09,3.78,213,79.3,47.1,1.765,0.402,0.295,0.06,0.12,0.133
2016,14,4,1,Forage maize,Crusoe,N4 PK*(Mg*),1,192,35,90,0,0,,9.36,2.85,225,79.8,48.5,1.817,0.406,0.309,0.062,0.105,0.047
2016,15,4,1,Forage maize,Crusoe,N5 (P)KMg,1,240,0,90,12,0,,11.09,4.33,303,79.3,46,1.856,0.534,0.278,0.054,0.126,0.177
2016,16,4,1,Forage maize,Crusoe,N6 (P)KMg,1,288,0,90,12,0,,11.66,5.07,307,80.2,45.5,2.164,0.553,0.288,0.049,0.14,0.23
2016,17,4,1,Forage maize,Crusoe,N1+4+1 PKMg,3,288,35,90,12,0,,12.62,6.24,365,80.5,44.3,2.289,0.602,0.285,0.049,0.146,0.23
2016,18,4,1,Forage maize,Crusoe,N1+2+1 PKMg,3,192,35,90,12,0,,10.33,4.35,258,79.3,45,1.714,0.385,0.276,0.037,0.119,0.143
2016,19,4,1,Forage maize,Crusoe,N1+1+1 KMg,3,144,0,90,12,0,,8.81,3.97,284,80,44.3,1.661,0.341,0.273,0.024,0.115,0.122
2016,21,4,1,Forage maize,Crusoe,FYM N3,1,144,0,0,0,35,,12.15,5.96,232,79.2,47.4,1.815,0.395,0.319,0.066,0.114,0.089
2016,22,4,1,Forage maize,Crusoe,FYM,0,0,0,0,0,35,,6.45,2.3,142,78.2,48,1.411,0.278,0.309,0.08,0.095,0.069
2017,1,5,1,Forage maize,Crusoe,(FYM) N4,1,192,0,0,0,0,,9.94,4.05,257,76.4,39.1,,,,,,
2017,3,5,1,Forage maize,Crusoe,Nil,0,0,0,0,0,0,,2.27,0.54,231,74.1,35.6,,,,,,
2017,5,5,1,Forage maize,Crusoe,(P)KMg,0,0,0,90,12,0,,2,0.36,221,73.8,37.4,,,,,,
2017,6,5,1,Forage maize,Crusoe,N1 (P)KMg,1,48,0,90,12,0,,4.29,0.92,274,73.7,36.6,,,,,,
2017,7,5,1,Forage maize,Crusoe,N2 (P)KMg,1,96,0,90,12,0,,6.53,1.53,250,74.4,37.9,,,,,,
2017,8,5,1,Forage maize,Crusoe,N3(P)KMg,1,144,0,90,12,0,,8.09,2.02,222,75.5,39,,,,,,
2017,9,5,1,Forage maize,Crusoe,N4 (P)KMg,1,192,0,90,12,0,,9.06,2.38,254,76.1,39.3,,,,,,
2017,10,5,1,Forage maize,Crusoe,N4,1,192,0,0,0,0,,7.35,1.72,243,76.2,39,,,,,,
2017,11,5,1,Forage maize,Crusoe,N4 P Mg,1,192,35,0,12,0,,7.67,1.81,288,74.8,34.7,,,,,,
2017,12,5,1,Forage maize,Crusoe,N1+3+1(P)KMg,3,240,0,90,12,0,,10.38,3.5,237,76.6,38.2,,,,,,
2017,13,5,1,Forage maize,Crusoe,N4 PK ,1,192,35,90,0,0,,9.22,2.42,243,75.8,37.6,,,,,,
2017,14,5,1,Forage maize,Crusoe,N4 PK*(Mg*),1,192,35,90,0,0,,8.69,2.19,277,76.2,39.1,,,,,,
2017,15,5,1,Forage maize,Crusoe,N5 (P)KMg,1,240,0,90,12,0,,9.82,3.63,261,76.8,37.5,,,,,,
2017,16,5,1,Forage maize,Crusoe,N6 (P)KMg,1,288,0,90,12,0,,10.41,4.6,236,77,37,,,,,,
2017,17,5,1,Forage maize,Crusoe,N1+4+1 PKMg,3,288,35,90,12,0,,10.65,5.2,230,77.1,36.3,,,,,,
2017,18,5,1,Forage maize,Crusoe,N1+2+1 PKMg,3,192,35,90,12,0,,8.89,2.79,223,75.7,37.1,,,,,,
2017,19,5,1,Forage maize,Crusoe,N1+1+1 KMg,3,144,0,90,12,0,,7.55,2.67,211,75.7,37.2,,,,,,
2017,21,5,1,Forage maize,Crusoe,FYM N3,1,144,0,0,0,35,,10.49,5.18,220,76.3,37.2,,,,,,
2017,22,5,1,Forage maize,Crusoe,FYM,0,0,0,0,0,35,,7.1,3.21,205,73.1,40.9,,,,,,
2018,1,2,1,Oats,Crusoe,(FYM) N4,1,192,0,0,0,0,,6.36,2.03,,,,,,,,,
2018,1,3,1,Forage maize,Crusoe,(FYM) N4,1,192,0,0,0,0,,8.31,3.48,,,,,,,,,
2018,3,2,1,Oats,Crusoe,Nil,0,0,0,0,0,0,,0.4,0.09,,,,,,,,,
2018,3,3,1,Forage maize,Crusoe,Nil,0,0,0,0,0,0,,0.95,0.17,,,,,,,,,
2018,5,2,1,Oats,Crusoe,(P)KMg,0,0,0,90,12,0,,0.45,0.16,,,,,,,,,
2018,5,3,1,Forage maize,Crusoe,(P)KMg,0,0,0,90,12,0,,0.24,0.19,,,,,,,,,
2018,6,2,1,Oats,Crusoe,N1 (P)KMg,1,48,0,90,12,0,,2.38,0.82,,,,,,,,,
2018,6,3,1,Forage maize,Crusoe,N1 (P)KMg,1,48,0,90,12,0,,2.55,0.91,,,,,,,,,
2018,7,2,1,Oats,Crusoe,N2 (P)KMg,1,96,0,90,12,0,,3.95,1.22,,,,,,,,,
2018,7,3,1,Forage maize,Crusoe,N2 (P)KMg,1,96,0,90,12,0,,4.34,1.32,,,,,,,,,
2018,8,2,1,Oats,Crusoe,N3(P)KMg,1,144,0,90,12,0,,6.07,1.71,,,,,,,,,
2018,8,3,1,Forage maize,Crusoe,N3(P)KMg,1,144,0,90,12,0,,7.2,2.13,,,,,,,,,
2018,9,2,1,Oats,Crusoe,N4 (P)KMg,1,192,0,90,12,0,,6.21,1.71,,,,,,,,,
2018,9,3,1,Forage maize,Crusoe,N4 (P)KMg,1,192,0,90,12,0,,8.14,2.78,,,,,,,,,
2018,10,2,1,Oats,Crusoe,N4,1,192,0,0,0,0,,0.58,0.53,,,,,,,,,
2018,10,3,1,Forage maize,Crusoe,N4,1,192,0,0,0,0,,0.81,0.59,,,,,,,,,
2018,11,2,1,Oats,Crusoe,N4 P Mg,1,192,35,0,12,0,,5.84,1.57,,,,,,,,,
2018,11,3,1,Forage maize,Crusoe,N4 P Mg,1,192,35,0,12,0,,5.86,2.02,,,,,,,,,
2018,12,2,1,Oats,Crusoe,N1+3+1(P)KMg,3,240,0,90,12,0,,5.95,2.08,,,,,,,,,
2018,12,3,1,Forage maize,Crusoe,N1+3+1(P)KMg,3,240,0,90,12,0,,7.66,2.76,,,,,,,,,
2018,13,2,1,Oats,Crusoe,N4 PK ,1,192,35,90,0,0,,6.17,1.82,,,,,,,,,
2018,13,3,1,Forage maize,Crusoe,N4 PK ,1,192,35,90,0,0,,7.28,1.83,,,,,,,,,
2018,14,2,1,Oats,Crusoe,N4 PK*(Mg*),1,192,35,90,0,0,,3.4,1.27,,,,,,,,,
2018,14,3,1,Forage maize,Crusoe,N4 PK*(Mg*),1,192,35,90,0,0,,4.49,1.14,,,,,,,,,
2018,15,2,1,Oats,Crusoe,N5 (P)KMg,1,240,0,90,12,0,,6.57,2.18,,,,,,,,,
2018,15,3,1,Forage maize,Crusoe,N5 (P)KMg,1,240,0,90,12,0,,8.08,2.86,,,,,,,,,
2018,16,2,1,Oats,Crusoe,N6 (P)KMg,1,288,0,90,12,0,,6.07,1.99,,,,,,,,,
2018,16,3,1,Forage maize,Crusoe,N6 (P)KMg,1,288,0,90,12,0,,8.16,3.41,,,,,,,,,
2018,17,2,1,Oats,Crusoe,N1+4+1 PKMg,3,288,35,90,12,0,,6.38,2.35,,,,,,,,,
2018,17,3,1,Forage maize,Crusoe,N1+4+1 PKMg,3,288,35,90,12,0,,8.74,3.75,,,,,,,,,
2018,18,2,1,Oats,Crusoe,N1+2+1 PKMg,3,192,35,90,12,0,,6.29,1.93,,,,,,,,,
2018,18,3,1,Forage maize,Crusoe,N1+2+1 PKMg,3,192,35,90,12,0,,8.12,2.63,,,,,,,,,
2018,19,2,1,Oats,Crusoe,N1+1+1 KMg,3,144,0,90,12,0,,4.71,1.43,,,,,,,,,
2018,19,3,1,Forage maize,Crusoe,N1+1+1 KMg,3,144,0,90,12,0,,6.81,2.19,,,,,,,,,
2018,21,2,1,Oats,Crusoe,FYM N3,1,144,0,0,0,35,,8.3,4.29,,,,,,,,,
2018,21,3,1,Forage maize,Crusoe,FYM N3,1,144,0,0,0,35,,8.96,5.97,,,,,,,,,
2018,22,2,1,Oats,Crusoe,FYM,0,0,0,0,0,35,,6.12,2.29,,,,,,,,,
2018,22,3,1,Forage maize,Crusoe,FYM,0,0,0,0,0,35,,7.16,3.12,,,,,,,,,
